customer_id,email,first_name,last_name,registration_date,birth_year,gender,country,city,customer_segment,marketing_opt_in,preferred_category
CUST-04520,james.rodriguez4520@email.com,James,Rodriguez,2020-09-13,1960,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04521,anna.martinez4521@email.com,Anna,Martinez,2021-10-14,1961,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04522,william.hernandez4522@email.com,William,Hernandez,2022-11-15,1962,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04523,laura.lopez4523@email.com,Laura,Lopez,2023-12-16,1963,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04524,christopher.smith4524@email.com,Christopher,Smith,2024-01-17,1964,F,US,New York,Regular,TRUE,Books
CUST-04525,jessica.johnson4525@email.com,Jessica,Johnson,2020-02-18,1965,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04526,daniel.williams4526@email.com,Daniel,Williams,2021-03-19,1966,F,UK,London,Regular,TRUE,Automotive
CUST-04527,ashley.brown4527@email.com,Ashley,Brown,2022-04-20,1967,M,DE,Berlin,Premium,FALSE,Toys
CUST-04528,john.jones4528@email.com,John,Jones,2023-05-21,1968,F,FR,Paris,Premium,TRUE,Electronics
CUST-04529,jane.garcia4529@email.com,Jane,Garcia,2024-06-22,1969,M,AU,Sydney,VIP,TRUE,Clothing
CUST-04530,michael.miller4530@email.com,Michael,Miller,2020-07-23,1970,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04531,sarah.davis4531@email.com,Sarah,Davis,2021-08-24,1971,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04532,david.rodriguez4532@email.com,David,Rodriguez,2022-09-25,1972,F,UK,Manchester,Regular,TRUE,Books
CUST-04533,lisa.martinez4533@email.com,Lisa,Martinez,2023-10-26,1973,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04534,robert.hernandez4534@email.com,Robert,Hernandez,2024-11-27,1974,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04535,emma.lopez4535@email.com,Emma,Lopez,2020-12-28,1975,M,AU,Melbourne,Regular,FALSE,Toys
CUST-04536,james.smith4536@email.com,James,Smith,2021-01-01,1976,F,US,New York,Regular,TRUE,Electronics
CUST-04537,anna.johnson4537@email.com,Anna,Johnson,2022-02-02,1977,M,CA,Toronto,Premium,TRUE,Clothing
CUST-04538,william.williams4538@email.com,William,Williams,2023-03-03,1978,F,UK,London,Premium,TRUE,Home & Garden
CUST-04539,laura.brown4539@email.com,Laura,Brown,2024-04-04,1979,M,DE,Berlin,VIP,FALSE,Sports
CUST-04540,christopher.jones4540@email.com,Christopher,Jones,2020-05-05,1980,F,FR,Paris,Regular,TRUE,Books
CUST-04541,jessica.garcia4541@email.com,Jessica,Garcia,2021-06-06,1981,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04542,daniel.miller4542@email.com,Daniel,Miller,2022-07-07,1982,F,US,Chicago,Regular,TRUE,Automotive
CUST-04543,ashley.davis4543@email.com,Ashley,Davis,2023-08-08,1983,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04544,john.rodriguez4544@email.com,John,Rodriguez,2024-09-09,1984,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04545,jane.martinez4545@email.com,Jane,Martinez,2020-10-10,1985,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04546,michael.hernandez4546@email.com,Michael,Hernandez,2021-11-11,1986,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04547,sarah.lopez4547@email.com,Sarah,Lopez,2022-12-12,1987,M,AU,Melbourne,Premium,FALSE,Sports
CUST-04548,david.smith4548@email.com,David,Smith,2023-01-13,1988,F,US,New York,Premium,TRUE,Books
CUST-04549,lisa.johnson4549@email.com,Lisa,Johnson,2024-02-14,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-04550,robert.williams4550@email.com,Robert,Williams,2020-03-15,1990,F,UK,London,Regular,TRUE,Automotive
CUST-04551,emma.brown4551@email.com,Emma,Brown,2021-04-16,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-04552,james.jones4552@email.com,James,Jones,2022-05-17,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-04553,anna.garcia4553@email.com,Anna,Garcia,2023-06-18,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-04554,william.miller4554@email.com,William,Miller,2024-07-19,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04555,laura.davis4555@email.com,Laura,Davis,2020-08-20,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04556,christopher.rodriguez4556@email.com,Christopher,Rodriguez,2021-09-21,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-04557,jessica.martinez4557@email.com,Jessica,Martinez,2022-10-22,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-04558,daniel.hernandez4558@email.com,Daniel,Hernandez,2023-11-23,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-04559,ashley.lopez4559@email.com,Ashley,Lopez,2024-12-24,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-04560,john.smith4560@email.com,John,Smith,2020-01-25,1960,F,US,New York,Regular,TRUE,Electronics
CUST-04561,jane.johnson4561@email.com,Jane,Johnson,2021-02-26,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-04562,michael.williams4562@email.com,Michael,Williams,2022-03-27,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-04563,sarah.brown4563@email.com,Sarah,Brown,2023-04-28,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-04564,david.jones4564@email.com,David,Jones,2024-05-01,1964,F,FR,Paris,Regular,TRUE,Books
CUST-04565,lisa.garcia4565@email.com,Lisa,Garcia,2020-06-02,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04566,robert.miller4566@email.com,Robert,Miller,2021-07-03,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-04567,emma.davis4567@email.com,Emma,Davis,2022-08-04,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-04568,james.rodriguez4568@email.com,James,Rodriguez,2023-09-05,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-04569,anna.martinez4569@email.com,Anna,Martinez,2024-10-06,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-04570,william.hernandez4570@email.com,William,Hernandez,2020-11-07,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04571,laura.lopez4571@email.com,Laura,Lopez,2021-12-08,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04572,christopher.smith4572@email.com,Christopher,Smith,2022-01-09,1972,F,US,New York,Regular,TRUE,Books
CUST-04573,jessica.johnson4573@email.com,Jessica,Johnson,2023-02-10,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04574,daniel.williams4574@email.com,Daniel,Williams,2024-03-11,1974,F,UK,London,Regular,TRUE,Automotive
CUST-04575,ashley.brown4575@email.com,Ashley,Brown,2020-04-12,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-04576,john.jones4576@email.com,John,Jones,2021-05-13,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-04577,jane.garcia4577@email.com,Jane,Garcia,2022-06-14,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-04578,michael.miller4578@email.com,Michael,Miller,2023-07-15,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-04579,sarah.davis4579@email.com,Sarah,Davis,2024-08-16,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-04580,david.rodriguez4580@email.com,David,Rodriguez,2020-09-17,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-04581,lisa.martinez4581@email.com,Lisa,Martinez,2021-10-18,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04582,robert.hernandez4582@email.com,Robert,Hernandez,2022-11-19,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04583,emma.lopez4583@email.com,Emma,Lopez,2023-12-20,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-04584,james.smith4584@email.com,James,Smith,2024-01-21,1984,F,US,New York,Regular,TRUE,Electronics
CUST-04585,anna.johnson4585@email.com,Anna,Johnson,2020-02-22,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-04586,william.williams4586@email.com,William,Williams,2021-03-23,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-04587,laura.brown4587@email.com,Laura,Brown,2022-04-24,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-04588,christopher.jones4588@email.com,Christopher,Jones,2023-05-25,1988,F,FR,Paris,Premium,TRUE,Books
CUST-04589,jessica.garcia4589@email.com,Jessica,Garcia,2024-06-26,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-04590,daniel.miller4590@email.com,Daniel,Miller,2020-07-27,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-04591,ashley.davis4591@email.com,Ashley,Davis,2021-08-28,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04592,john.rodriguez4592@email.com,John,Rodriguez,2022-09-01,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04593,jane.martinez4593@email.com,Jane,Martinez,2023-10-02,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04594,michael.hernandez4594@email.com,Michael,Hernandez,2024-11-03,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04595,sarah.lopez4595@email.com,Sarah,Lopez,2020-12-04,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04596,david.smith4596@email.com,David,Smith,2021-01-05,1996,F,US,New York,Regular,TRUE,Books
CUST-04597,lisa.johnson4597@email.com,Lisa,Johnson,2022-02-06,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-04598,robert.williams4598@email.com,Robert,Williams,2023-03-07,1998,F,UK,London,Premium,TRUE,Automotive
CUST-04599,emma.brown4599@email.com,Emma,Brown,2024-04-08,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-04600,james.jones4600@email.com,James,Jones,2020-05-09,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-04601,anna.garcia4601@email.com,Anna,Garcia,2021-06-10,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-04602,william.miller4602@email.com,William,Miller,2022-07-11,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04603,laura.davis4603@email.com,Laura,Davis,2023-08-12,1963,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04604,christopher.rodriguez4604@email.com,Christopher,Rodriguez,2024-09-13,1964,F,UK,Manchester,Regular,TRUE,Books
CUST-04605,jessica.martinez4605@email.com,Jessica,Martinez,2020-10-14,1965,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04606,daniel.hernandez4606@email.com,Daniel,Hernandez,2021-11-15,1966,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04607,ashley.lopez4607@email.com,Ashley,Lopez,2022-12-16,1967,M,AU,Melbourne,Premium,FALSE,Toys
CUST-04608,john.smith4608@email.com,John,Smith,2023-01-17,1968,F,US,New York,Premium,TRUE,Electronics
CUST-04609,jane.johnson4609@email.com,Jane,Johnson,2024-02-18,1969,M,CA,Toronto,VIP,TRUE,Clothing
CUST-04610,michael.williams4610@email.com,Michael,Williams,2020-03-19,1970,F,UK,London,Regular,TRUE,Home & Garden
CUST-04611,sarah.brown4611@email.com,Sarah,Brown,2021-04-20,1971,M,DE,Berlin,Regular,FALSE,Sports
CUST-04612,david.jones4612@email.com,David,Jones,2022-05-21,1972,F,FR,Paris,Regular,TRUE,Books
CUST-04613,lisa.garcia4613@email.com,Lisa,Garcia,2023-06-22,1973,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04614,robert.miller4614@email.com,Robert,Miller,2024-07-23,1974,F,US,Chicago,Regular,TRUE,Automotive
CUST-04615,emma.davis4615@email.com,Emma,Davis,2020-08-24,1975,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04616,james.rodriguez4616@email.com,James,Rodriguez,2021-09-25,1976,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04617,anna.martinez4617@email.com,Anna,Martinez,2022-10-26,1977,M,DE,Hamburg,Premium,TRUE,Clothing
CUST-04618,william.hernandez4618@email.com,William,Hernandez,2023-11-27,1978,F,FR,Lyon,Premium,TRUE,Home & Garden
CUST-04619,laura.lopez4619@email.com,Laura,Lopez,2024-12-28,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-04620,christopher.smith4620@email.com,Christopher,Smith,2020-01-01,1980,F,US,New York,Regular,TRUE,Books
CUST-04621,jessica.johnson4621@email.com,Jessica,Johnson,2021-02-02,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04622,daniel.williams4622@email.com,Daniel,Williams,2022-03-03,1982,F,UK,London,Regular,TRUE,Automotive
CUST-04623,ashley.brown4623@email.com,Ashley,Brown,2023-04-04,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-04624,john.jones4624@email.com,John,Jones,2024-05-05,1984,F,FR,Paris,Regular,TRUE,Electronics
CUST-04625,jane.garcia4625@email.com,Jane,Garcia,2020-06-06,1985,M,AU,Sydney,Regular,TRUE,Clothing
CUST-04626,michael.miller4626@email.com,Michael,Miller,2021-07-07,1986,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04627,sarah.davis4627@email.com,Sarah,Davis,2022-08-08,1987,M,CA,Vancouver,Premium,FALSE,Sports
CUST-04628,david.rodriguez4628@email.com,David,Rodriguez,2023-09-09,1988,F,UK,Manchester,Premium,TRUE,Books
CUST-04629,lisa.martinez4629@email.com,Lisa,Martinez,2024-10-10,1989,M,DE,Hamburg,VIP,TRUE,Beauty
CUST-04630,robert.hernandez4630@email.com,Robert,Hernandez,2020-11-11,1990,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04631,emma.lopez4631@email.com,Emma,Lopez,2021-12-12,1991,M,AU,Melbourne,Regular,FALSE,Toys
CUST-04632,james.smith4632@email.com,James,Smith,2022-01-13,1992,F,US,New York,Regular,TRUE,Electronics
CUST-04633,anna.johnson4633@email.com,Anna,Johnson,2023-02-14,1993,M,CA,Toronto,Regular,TRUE,Clothing
CUST-04634,william.williams4634@email.com,William,Williams,2024-03-15,1994,F,UK,London,Regular,TRUE,Home & Garden
CUST-04635,laura.brown4635@email.com,Laura,Brown,2020-04-16,1995,M,DE,Berlin,Regular,FALSE,Sports
CUST-04636,christopher.jones4636@email.com,Christopher,Jones,2021-05-17,1996,F,FR,Paris,Regular,TRUE,Books
CUST-04637,jessica.garcia4637@email.com,Jessica,Garcia,2022-06-18,1997,M,AU,Sydney,Premium,TRUE,Beauty
CUST-04638,daniel.miller4638@email.com,Daniel,Miller,2023-07-19,1998,F,US,Chicago,Premium,TRUE,Automotive
CUST-04639,ashley.davis4639@email.com,Ashley,Davis,2024-08-20,1999,M,CA,Vancouver,VIP,FALSE,Toys
CUST-04640,john.rodriguez4640@email.com,John,Rodriguez,2020-09-21,1960,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04641,jane.martinez4641@email.com,Jane,Martinez,2021-10-22,1961,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04642,michael.hernandez4642@email.com,Michael,Hernandez,2022-11-23,1962,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04643,sarah.lopez4643@email.com,Sarah,Lopez,2023-12-24,1963,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04644,david.smith4644@email.com,David,Smith,2024-01-25,1964,F,US,New York,Regular,TRUE,Books
CUST-04645,lisa.johnson4645@email.com,Lisa,Johnson,2020-02-26,1965,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04646,robert.williams4646@email.com,Robert,Williams,2021-03-27,1966,F,UK,London,Regular,TRUE,Automotive
CUST-04647,emma.brown4647@email.com,Emma,Brown,2022-04-28,1967,M,DE,Berlin,Premium,FALSE,Toys
CUST-04648,james.jones4648@email.com,James,Jones,2023-05-01,1968,F,FR,Paris,Premium,TRUE,Electronics
CUST-04649,anna.garcia4649@email.com,Anna,Garcia,2024-06-02,1969,M,AU,Sydney,VIP,TRUE,Clothing
CUST-04650,william.miller4650@email.com,William,Miller,2020-07-03,1970,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04651,laura.davis4651@email.com,Laura,Davis,2021-08-04,1971,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04652,christopher.rodriguez4652@email.com,Christopher,Rodriguez,2022-09-05,1972,F,UK,Manchester,Regular,TRUE,Books
CUST-04653,jessica.martinez4653@email.com,Jessica,Martinez,2023-10-06,1973,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04654,daniel.hernandez4654@email.com,Daniel,Hernandez,2024-11-07,1974,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04655,ashley.lopez4655@email.com,Ashley,Lopez,2020-12-08,1975,M,AU,Melbourne,Regular,FALSE,Toys
CUST-04656,john.smith4656@email.com,John,Smith,2021-01-09,1976,F,US,New York,Regular,TRUE,Electronics
CUST-04657,jane.johnson4657@email.com,Jane,Johnson,2022-02-10,1977,M,CA,Toronto,Premium,TRUE,Clothing
CUST-04658,michael.williams4658@email.com,Michael,Williams,2023-03-11,1978,F,UK,London,Premium,TRUE,Home & Garden
CUST-04659,sarah.brown4659@email.com,Sarah,Brown,2024-04-12,1979,M,DE,Berlin,VIP,FALSE,Sports
CUST-04660,david.jones4660@email.com,David,Jones,2020-05-13,1980,F,FR,Paris,Regular,TRUE,Books
CUST-04661,lisa.garcia4661@email.com,Lisa,Garcia,2021-06-14,1981,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04662,robert.miller4662@email.com,Robert,Miller,2022-07-15,1982,F,US,Chicago,Regular,TRUE,Automotive
CUST-04663,emma.davis4663@email.com,Emma,Davis,2023-08-16,1983,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04664,james.rodriguez4664@email.com,James,Rodriguez,2024-09-17,1984,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04665,anna.martinez4665@email.com,Anna,Martinez,2020-10-18,1985,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04666,william.hernandez4666@email.com,William,Hernandez,2021-11-19,1986,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04667,laura.lopez4667@email.com,Laura,Lopez,2022-12-20,1987,M,AU,Melbourne,Premium,FALSE,Sports
CUST-04668,christopher.smith4668@email.com,Christopher,Smith,2023-01-21,1988,F,US,New York,Premium,TRUE,Books
CUST-04669,jessica.johnson4669@email.com,Jessica,Johnson,2024-02-22,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-04670,daniel.williams4670@email.com,Daniel,Williams,2020-03-23,1990,F,UK,London,Regular,TRUE,Automotive
CUST-04671,ashley.brown4671@email.com,Ashley,Brown,2021-04-24,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-04672,john.jones4672@email.com,John,Jones,2022-05-25,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-04673,jane.garcia4673@email.com,Jane,Garcia,2023-06-26,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-04674,michael.miller4674@email.com,Michael,Miller,2024-07-27,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04675,sarah.davis4675@email.com,Sarah,Davis,2020-08-28,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04676,david.rodriguez4676@email.com,David,Rodriguez,2021-09-01,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-04677,lisa.martinez4677@email.com,Lisa,Martinez,2022-10-02,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-04678,robert.hernandez4678@email.com,Robert,Hernandez,2023-11-03,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-04679,emma.lopez4679@email.com,Emma,Lopez,2024-12-04,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-04680,james.smith4680@email.com,James,Smith,2020-01-05,1960,F,US,New York,Regular,TRUE,Electronics
CUST-04681,anna.johnson4681@email.com,Anna,Johnson,2021-02-06,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-04682,william.williams4682@email.com,William,Williams,2022-03-07,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-04683,laura.brown4683@email.com,Laura,Brown,2023-04-08,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-04684,christopher.jones4684@email.com,Christopher,Jones,2024-05-09,1964,F,FR,Paris,Regular,TRUE,Books
CUST-04685,jessica.garcia4685@email.com,Jessica,Garcia,2020-06-10,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04686,daniel.miller4686@email.com,Daniel,Miller,2021-07-11,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-04687,ashley.davis4687@email.com,Ashley,Davis,2022-08-12,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-04688,john.rodriguez4688@email.com,John,Rodriguez,2023-09-13,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-04689,jane.martinez4689@email.com,Jane,Martinez,2024-10-14,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-04690,michael.hernandez4690@email.com,Michael,Hernandez,2020-11-15,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04691,sarah.lopez4691@email.com,Sarah,Lopez,2021-12-16,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04692,david.smith4692@email.com,David,Smith,2022-01-17,1972,F,US,New York,Regular,TRUE,Books
CUST-04693,lisa.johnson4693@email.com,Lisa,Johnson,2023-02-18,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04694,robert.williams4694@email.com,Robert,Williams,2024-03-19,1974,F,UK,London,Regular,TRUE,Automotive
CUST-04695,emma.brown4695@email.com,Emma,Brown,2020-04-20,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-04696,james.jones4696@email.com,James,Jones,2021-05-21,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-04697,anna.garcia4697@email.com,Anna,Garcia,2022-06-22,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-04698,william.miller4698@email.com,William,Miller,2023-07-23,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-04699,laura.davis4699@email.com,Laura,Davis,2024-08-24,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-04700,christopher.rodriguez4700@email.com,Christopher,Rodriguez,2020-09-25,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-04701,jessica.martinez4701@email.com,Jessica,Martinez,2021-10-26,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04702,daniel.hernandez4702@email.com,Daniel,Hernandez,2022-11-27,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04703,ashley.lopez4703@email.com,Ashley,Lopez,2023-12-28,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-04704,john.smith4704@email.com,John,Smith,2024-01-01,1984,F,US,New York,Regular,TRUE,Electronics
CUST-04705,jane.johnson4705@email.com,Jane,Johnson,2020-02-02,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-04706,michael.williams4706@email.com,Michael,Williams,2021-03-03,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-04707,sarah.brown4707@email.com,Sarah,Brown,2022-04-04,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-04708,david.jones4708@email.com,David,Jones,2023-05-05,1988,F,FR,Paris,Premium,TRUE,Books
CUST-04709,lisa.garcia4709@email.com,Lisa,Garcia,2024-06-06,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-04710,robert.miller4710@email.com,Robert,Miller,2020-07-07,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-04711,emma.davis4711@email.com,Emma,Davis,2021-08-08,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04712,james.rodriguez4712@email.com,James,Rodriguez,2022-09-09,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04713,anna.martinez4713@email.com,Anna,Martinez,2023-10-10,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-04714,william.hernandez4714@email.com,William,Hernandez,2024-11-11,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-04715,laura.lopez4715@email.com,Laura,Lopez,2020-12-12,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-04716,christopher.smith4716@email.com,Christopher,Smith,2021-01-13,1996,F,US,New York,Regular,TRUE,Books
CUST-04717,jessica.johnson4717@email.com,Jessica,Johnson,2022-02-14,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-04718,daniel.williams4718@email.com,Daniel,Williams,2023-03-15,1998,F,UK,London,Premium,TRUE,Automotive
CUST-04719,ashley.brown4719@email.com,Ashley,Brown,2024-04-16,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-04720,john.jones4720@email.com,John,Jones,2020-05-17,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-04721,jane.garcia4721@email.com,Jane,Garcia,2021-06-18,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-04722,michael.miller4722@email.com,Michael,Miller,2022-07-19,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-04723,sarah.davis4723@email.com,Sarah,Davis,2023-08-20,1963,M,CA,Vancouver,Regular,FALSE,Sports
CUST-04724,david.rodriguez4724@email.com,David,Rodriguez,2024-09-21,1964,F,UK,Manchester,Regular,TRUE,Books
CUST-04725,lisa.martinez4725@email.com,Lisa,Martinez,2020-10-22,1965,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-04726,robert.hernandez4726@email.com,Robert,Hernandez,2021-11-23,1966,F,FR,Lyon,Regular,TRUE,Automotive
CUST-04727,emma.lopez4727@email.com,Emma,Lopez,2022-12-24,1967,M,AU,Melbourne,Premium,FALSE,Toys
CUST-04728,james.smith4728@email.com,James,Smith,2023-01-25,1968,F,US,New York,Premium,TRUE,Electronics
CUST-04729,anna.johnson4729@email.com,Anna,Johnson,2024-02-26,1969,M,CA,Toronto,VIP,TRUE,Clothing
CUST-04730,william.williams4730@email.com,William,Williams,2020-03-27,1970,F,UK,London,Regular,TRUE,Home & Garden
CUST-04731,laura.brown4731@email.com,Laura,Brown,2021-04-28,1971,M,DE,Berlin,Regular,FALSE,Sports
CUST-04732,christopher.jones4732@email.com,Christopher,Jones,2022-05-01,1972,F,FR,Paris,Regular,TRUE,Books
CUST-04733,jessica.garcia4733@email.com,Jessica,Garcia,2023-06-02,1973,M,AU,Sydney,Regular,TRUE,Beauty
CUST-04734,daniel.miller4734@email.com,Daniel,Miller,2024-07-03,1974,F,US,Chicago,Regular,TRUE,Automotive
CUST-04735,ashley.davis4735@email.com,Ashley,Davis,2020-08-04,1975,M,CA,Vancouver,Regular,FALSE,Toys
CUST-04736,john.rodriguez4736@email.com,John,Rodriguez,2021-09-05,1976,F,UK,Manchester,Regular,TRUE,Electronics
CUST-04737,jane.martinez4737@email.com,Jane,Martinez,2022-10-06,1977,M,DE,Hamburg,Premium,TRUE,Clothing
CUST-04738,michael.hernandez4738@email.com,Michael,Hernandez,2023-11-07,1978,F,FR,Lyon,Premium,TRUE,Home & Garden
CUST-04739,sarah.lopez4739@email.com,Sarah,Lopez,2024-12-08,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-04740,david.smith4740@email.com,David,Smith,2020-01-09,1980,F,US,New York,Regular,TRUE,Books
CUST-04741,lisa.johnson4741@email.com,Lisa,Johnson,2021-02-10,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-04742,robert.williams4742@email.com,Robert,Williams,2022-03-11,1982,F,UK,London,Regular,TRUE,Automotive
CUST-04743,emma.brown4743@email.com,Emma,Brown,2023-04-12,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-04744,james.jones4744@email.com,James,Jones,2024-05-13,1984,F,FR,Paris,Regular,TRUE,Electronics
